Group.1;Group.2;x
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;Phacol;0.364
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Phacol;0.363
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Phacol;0.421
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Phacol;0.572
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Phacol;0.347
Car340699-2011-Pass1-Z1-0_tdauda.txt;Phacol;0.47
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;Phofem;0.982
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Phofem;0.923
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Phofem;0.384
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;Phofem;0.389
Car300639-2012-Pass2-Z1-la_tdauda.txt;Phofem;0.42
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Phofem;0.953
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Phofem;0.365
Car340248-2017-Pass2-Z1-Peersonic-0_tdauda.txt;Phofem;0.682
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;Phogri;0.533
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Phogri;0.22
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Phogri;0.299
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Phogri;0.454
Car090427-2017-Pass2-Z2-19L_tdauda.txt;Phooch;0.264
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Phooch;0.154
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Phooch;0.94
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Phooch;0.276
Car200014-2018-Pass2-Z2-017607_tdauda.txt;Physib;0.681
Car300639-2012-Pass2-Z1-la_tdauda.txt;Physib;0.833
Car340167-2012-Pass1-Z1-Montagne_tdauda.txt;Physib;0.682
Car340818-2011-Pass1-Z8-0_tdauda.txt;Physib;0.495
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Phytro;0.217
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Phytro;0.454
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Piccan;0.249
Car380650-2018-Pass1-Z2-L2003738-_tdauda.txt;Picpic;0.356
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Picvir;0.312
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Picvir;0.316
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Picvir;0.548
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Picvir;0.366
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Picvir;0.893
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Picvir;0.295
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Picvir;0.484
Car380650-2018-Pass1-Z2-L2003738-_tdauda.txt;Picvir;0.27
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Pluapr;0.221
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Plusqu;0.156
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;Poepal;0.351
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Poepal;0.143
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Poepal;0.431
Car190279-2019-Pass2-Z1-U1-1_tdauda.txt;Poepal;0.233
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Poepal;0.644
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Poepal;0.315
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Poepal;0.138
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Poepal;0.799
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Poepal;0.846
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Poepal;0.231
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Ptehey;0.557
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Ptehey;0.729
Car090427-2017-Pass2-Z2-19L_tdauda.txt;Ptehey;0.745
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Ptehey;0.527
Car170817-2016-Pass1-Z20-MU104331-SM303326_tdauda.txt;Ptehey;0.702
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Ptehey;0.72
Car300639-2012-Pass2-Z1-la_tdauda.txt;Ptehey;0.208
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Ptehey;0.444
Car340167-2012-Pass1-Z1-Montagne_tdauda.txt;Ptehey;0.485
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Ptehey;0.441
Car030612-2019-Pass2-Z1-014864-GYEON_tdauda.txt;Pyrpyr;0.108
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Pyrpyr2;0.219
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Regign;0.518
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Regign;0.537
Car300639-2012-Pass2-Z1-la_tdauda.txt;Regign;0.335
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Regign;0.887
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Regign;0.259
Car030612-2019-Pass2-Z1-014864-GYEON_tdauda.txt;Regreg;0.107
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Regreg;0.233
Car300624-2019-Pass1-Z2-BL08-Aig_tdauda.txt;Regreg;0.158
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Regreg;0.353
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Riprip;0.758
Car340818-2011-Pass1-Z8-0_tdauda.txt;Riprip;0.497
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Riprip;0.154
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Scorus;0.807
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Scorus;0.661
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;Scorus;0.443
Car151310-2018-Pass1-Z1-DARNIS-15PNRAUB-10_tdauda.txt;Scorus;0.429
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Scorus;0.918
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Scorus;0.478
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Scorus;0.325
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Scorus;0.343
Car291579-2019-Pass2-Z11-013740_tdauda.txt;Scorus;0.517
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Scorus;0.876
Car300639-2012-Pass2-Z1-la_tdauda.txt;Scorus;0.65
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Scorus;0.853
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Scorus;0.884
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Scorus;0.485
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Scorus;0.714
Car340167-2017-Pass3-Z1-0_tdauda.txt;Scorus;0.763
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Scorus;0.443
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Scorus;0.522
Car340729-2019-Pass2-Z1-327_tdauda.txt;Scorus;0.866
Car340818-2011-Pass1-Z8-0_tdauda.txt;Scorus;0.786
Car370515-2017-Pass1-Z1-SMMU1-S4U00301_tdauda.txt;Scorus;0.945
Car370981-2018-Pass1-Z1-VC117733_tdauda.txt;Scorus;0.738
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Serser;0.952
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Serser;0.183
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;Serser;0.223
Car340818-2011-Pass1-Z8-0_tdauda.txt;Serser;0.429
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Siteur;0.288
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Siteur;0.29
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Stralu;0.337
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Stralu;0.221
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Stralu;0.327
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;Stralu;0.829
Car131156-2019-Pass3-Z1-MU201092-S4U04838-S4U04838_tdauda.txt;Stralu;0.451
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Stralu;0.588
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Stralu;0.241
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Stralu;0.692
Car221112-2015-Pass1-Z2-I-HB2007-017598_tdauda.txt;Stralu;0.175
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Stralu;0.618
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Stralu;0.662
Car340166-2019-Pass1-Z4-1715-0_tdauda.txt;Stralu;0.755
Car340167-2017-Pass3-Z1-0_tdauda.txt;Stralu;0.93
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Stralu;0.58
Car340729-2019-Pass2-Z1-327_tdauda.txt;Stralu;0.273
Car370515-2017-Pass1-Z1-SMMU1-S4U00301_tdauda.txt;Stralu;0.344
Car201600-2016-Pass1-Z2-VC2-016817-AJJAC_tdauda.txt;Strtur;0.208
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Sylatr;0.347
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Tetvir;0.246
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Tetvir;0.207
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Tetvir;0.131
Car071309-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Tetvir;0.862
Car071354-2019-Pass3-F1-VC1-S4U02342_tdauda.txt;Tetvir;0.799
Car090427-2017-Pass2-Z2-19L_tdauda.txt;Tetvir;0.926
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Tetvir;0.764
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Tetvir;0.327
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Tetvir;0.432
Car170483-2020-Pass1-Z1-S4U09247_tdauda.txt;Tetvir;0.997
Car170818-2016-Pass1-Z19-MU101535-SM303365_tdauda.txt;Tetvir;0.883
Car170818-2016-Pass1-Z33-MU102456-SM303365_tdauda.txt;Tetvir;0.99
Car200014-2018-Pass2-Z2-017607_tdauda.txt;Tetvir;0.997
Car242046-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;Tetvir;0.998
Car251175-2017-Pass1-Z1-BatLog_tdauda.txt;Tetvir;0.802
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Tetvir;0.202
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;Tetvir;0.958
Car300427-2017-Pass1-Z1-XU101444-017508_tdauda.txt;Tetvir;0.726
Car300624-2019-Pass1-Z2-BL08-Aig_tdauda.txt;Tetvir;0.991
Car300639-2012-Pass2-Z1-la_tdauda.txt;Tetvir;0.975
Car331423-2017-Pass1-Z1-SMMU1-S4U02933_tdauda.txt;Tetvir;0.934
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Tetvir;0.966
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Tetvir;0.227
Car340319-2015-Pass1-G2-16701_tdauda.txt;Tetvir;0.991
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Tetvir;0.669
Car340818-2011-Pass1-Z8-0_tdauda.txt;Tetvir;0.712
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Tetvir;0.422
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Tetvir;0.611
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Trigla;0.318
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Trotro;0.388
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Trotro;0.154
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Trotro;0.17
Car111202-2018-Pass2-Z1-US305-008951_tdauda.txt;Trotro;0.185
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Trotro;0.305
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Trotro;0.799
Car300639-2012-Pass2-Z1-la_tdauda.txt;Trotro;0.131
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Trotro;0.388
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Trotro;0.99
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Trotro;0.127
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Trotro;0.66
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Trotro;0.196
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Turili;0.682
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Turili;0.758
Car281464-2020-Pass1-Z1-20200731_tdauda.txt;Turili;0.355
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Turili;0.845
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Turili;0.325
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Turili;0.703
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Turmer;0.365
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Turmer;0.569
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Turmer;0.973
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Turmer;0.567
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Turmer;0.35
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Turmer;0.143
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Turmer;0.105
Car030612-2019-Pass2-Z1-014864-GYEON_tdauda.txt;Turphi;0.186
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Turphi;0.368
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;Turphi;0.279
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Turphi;0.407
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Turphi;0.221
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Turphi;0.522
Car071354-2019-Pass3-F1-VC1-S4U02342_tdauda.txt;Turphi;0.414
Car090427-2017-Pass2-Z2-19L_tdauda.txt;Turphi;0.573
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Turphi;0.677
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Turphi;0.963
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Turphi;0.506
Car170818-2016-Pass1-Z19-MU101535-SM303365_tdauda.txt;Turphi;0.148
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Turphi;0.721
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Turphi;0.101
Car200014-2018-Pass2-Z2-017607_tdauda.txt;Turphi;0.623
Car201600-2016-Pass1-Z2-VC2-016817-AJJAC_tdauda.txt;Turphi;0.271
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Turphi;0.892
Car211151-2020-Pass10-Z1-20200506_tdauda.txt;Turphi;0.146
Car220613-2015-Pass1-Z1-M-TEB504-003760_tdauda.txt;Turphi;0.226
Car221112-2015-Pass1-Z2-I-HB2007-017598_tdauda.txt;Turphi;0.228
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Turphi;0.293
Car300639-2012-Pass2-Z1-la_tdauda.txt;Turphi;0.648
Car300962-2020-Pass1-Z1-EDEN1_tdauda.txt;Turphi;0.378
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Turphi;0.636
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Turphi;0.174
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Turphi;0.26
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Turphi;0.65
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Turphi;0.604
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Turphi;0.856
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Turphi;0.713
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Turphi;0.542
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Turphi;0.202
Car340729-2019-Pass2-Z1-327_tdauda.txt;Turphi;0.298
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Turphi;0.426
Car340818-2011-Pass1-Z8-0_tdauda.txt;Turphi;0.383
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Turphi;0.251
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Turvis;0.366
Car051111-2020-Pass1-Z1-X-18091597-0_tdauda.txt;Turvis;0.409
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Turvis;0.392
Car071106-2019-Pass2-A2-VC05SM400005_tdauda.txt;Turvis;0.131
Car071285-2020-Pass1-C1-VC1-S4U02342_tdauda.txt;Turvis;0.257
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Turvis;0.524
Car071354-2019-Pass3-F1-VC1-S4U02342_tdauda.txt;Turvis;0.306
Car110393-2020-Pass1-Z1-010278-DIG_tdauda.txt;Turvis;0.635
Car160041-2019-Pass1-Z1-VestasV110_tdauda.txt;Turvis;0.144
Car170045-2018-Pass10-Z1-1-S4U05166_tdauda.txt;Turvis;0.629
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Turvis;0.696
Car170483-2020-Pass1-Z1-S4U09247_tdauda.txt;Turvis;0.448
Car170818-2016-Pass1-Z19-MU101535-SM303365_tdauda.txt;Turvis;0.853
Car171552-2019-Pass39-Z1-1-S4U05133_tdauda.txt;Turvis;0.133
Car171619-2019-Pass1-Z2-1-S4U05038_tdauda.txt;Turvis;0.424
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Turvis;0.277
Car190279-2019-Pass2-Z1-U1-1_tdauda.txt;Turvis;0.367
Car191392-2017-Pass2-Z2-VC3-016647-BVE_tdauda.txt;Turvis;0.344
Car200014-2018-Pass2-Z2-017607_tdauda.txt;Turvis;0.671
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Turvis;0.648
Car211151-2020-Pass10-Z1-20200506_tdauda.txt;Turvis;0.362
Car260543-2018-Pass1-Z8-VC5-SM400005_tdauda.txt;Turvis;0.259
Car291579-2019-Pass2-Z11-013740_tdauda.txt;Turvis;0.777
Car291658-2019-Pass2-Z1-003760_tdauda.txt;Turvis;0.972
Car300021-2018-Pass2-Z1-017334-017334_tdauda.txt;Turvis;0.863
Car300624-2019-Pass1-Z2-BL08-Aig_tdauda.txt;Turvis;0.747
Car300639-2012-Pass2-Z1-la_tdauda.txt;Turvis;0.695
Car300962-2020-Pass1-Z1-EDEN1_tdauda.txt;Turvis;0.25
Car310496-2019-Pass2-Z1-Castanxt-20190821_tdauda.txt;Turvis;0.65
Car320853-2018-Pass1-Z5-164R_tdauda.txt;Turvis;0.962
Car330753-2020-Pass1-Z2-MU109631-S4U02911_tdauda.txt;Turvis;0.321
Car331051-2020-Pass1-Z1-VC1-1_tdauda.txt;Turvis;0.983
Car331051-2020-Pass2-Z1-VC1-1_tdauda.txt;Turvis;0.97
Car331423-2017-Pass1-Z1-SMMU1-S4U02933_tdauda.txt;Turvis;0.883
Car340099-2017-Pass1-Z4-Gazipasa_tdauda.txt;Turvis;0.593
Car340133-2018-Pass1-Z16-1623-1263-0_tdauda.txt;Turvis;0.597
Car340133-2020-Pass1-Z14-9388_tdauda.txt;Turvis;0.523
Car340166-2019-Pass1-Z4-1715-0_tdauda.txt;Turvis;0.297
Car340167-2012-Pass1-Z1-Montagne_tdauda.txt;Turvis;0.366
Car340167-2017-Pass3-Z1-0_tdauda.txt;Turvis;0.725
Car340240-2015-Pass1-Z1-34GUI5-1_tdauda.txt;Turvis;0.536
Car340247-2019-Pass1-Z9-015652-ETOIL_tdauda.txt;Turvis;0.435
Car340319-2015-Pass1-G2-16701_tdauda.txt;Turvis;0.687
Car340526-2016-Pass1-Z4-015652_tdauda.txt;Turvis;0.146
Car340675-2019-Pass1-Z1-S4U07662_tdauda.txt;Turvis;0.873
Car340699-2011-Pass1-Z1-0_tdauda.txt;Turvis;0.518
Car340729-2019-Pass2-Z1-327_tdauda.txt;Turvis;0.266
Car340770-2019-Pass2-Z7-MU110916-S4U08131_tdauda.txt;Turvis;0.668
Car340818-2011-Pass1-Z8-0_tdauda.txt;Turvis;0.945
Car341286-2012-Pass1-Z2-Etang_tdauda.txt;Turvis;0.374
Car370515-2017-Pass1-Z1-SMMU1-S4U00301_tdauda.txt;Turvis;0.359
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Turvis;0.476
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Turvis;0.237
Car380650-2018-Pass1-Z2-L2003738-_tdauda.txt;Turvis;0.272
Car060940-2018-Pass1-Z1-SMXUS_tdauda.txt;Tytalb;0.286
Car071286-2020-Pass1-C1-VC1-S4U10690_tdauda.txt;Tytalb;0.265
Car100825-2019-Pass1-Z1-AM20-0_tdauda.txt;Tytalb;0.312
Car120815-2020-Pass1-Z1-BERTHPR553463_tdauda.txt;Tytalb;0.395
Car170117-2019-Pass2-Z1-1-D500n4_tdauda.txt;Tytalb;0.563
Car171694-2018-Pass1-Z3-3B3A-SM306162_tdauda.txt;Tytalb;0.174
Car210997-2019-Pass1-A2-20190630_tdauda.txt;Tytalb;0.433
Car371329-2017-Pass1-Z1-VC1-016611_tdauda.txt;Tytalb;0.323
Car041499-2016-Pass1-Z1-US2102-015652_tdauda.txt;Upuepo;0.589
Car371061-2020-Pass1-Z1-PaRecPR414734_tdauda.txt;Vanvan;0.758
